ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
83112;panorama_recent_2017.767260;767260;TMX7316010203-000282_pano_0000_000222;0.625841693885838;0.504235302064966;30.6672286893203;2017-04-28T09:51:40Z;2017;https://data.amsterdam.nl/panorama/2017/04/28/TMX7316010203-000282/pano_0000_000222/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000282_pano_0000_000222/;0101000020407100002CA0500F84E0FB40718FA5CF48951D41
83147;panorama_recent_2017.767295;767295;TMX7316010203-000282_pano_0000_000258;0.958207728343892;-0.360245706344488;31.7930502203823;2017-04-28T09:53:13Z;2017;https://data.amsterdam.nl/panorama/2017/04/28/TMX7316010203-000282/pano_0000_000258/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000282_pano_0000_000258/;0101000020407100007C2C7D6849D9FB401492CC7A90921D41
86557;panorama_recent_2017.770875;770875;TMX7316010203-000284_pano_0000_000972;-1.59612170027014;0.785641953547995;301.285196944508;2017-05-03T12:41:44Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_000972/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_000972/;0101000020407100006A4B1DE4A6D9FB40CFF3A77D38921D41
86684;panorama_recent_2017.771007;771007;TMX7316010203-000284_pano_0000_001155;-1.29601428498127;0.569247303542678;301.756582550379;2017-05-03T12:50:46Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_001155/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_001155/;01010000204071000085B69C8B63D4FB40D3DC0AE118931D41
86726;panorama_recent_2017.771049;771049;TMX7316010203-000284_pano_0000_001213;1.10792002340899;0.995793840891531;302.485182391409;2017-05-03T12:53:20Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_001213/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_001213/;010100002040710000876A4AF25DD5FB40B29E5ABD78911D41
84126;panorama_recent_2017.768303;768303;TMX7316010203-000283_pano_0000_001230;-1.26199087656975;-0.56995079451545;249.778700624149;2017-05-02T13:30:06Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_001230/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_001230/;010100002040710000522976F4D4E5FB40C5573BBA73971D41
84037;panorama_recent_2017.768211;768211;TMX7316010203-000283_pano_0000_001129;-1.20593276061997;0.0988274497630389;305.193254219033;2017-05-02T13:26:41Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_001129/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_001129/;010100002040710000664CC15A48E3FB409B3C65E53A9A1D41
83998;panorama_recent_2017.768172;768172;TMX7316010203-000283_pano_0000_001089;1.14209989767617;-1.11962199265028;120.061954115848;2017-05-02T13:25:47Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_001089/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_001089/;01010000204071000020ED7F4091D5FB40252191B6E7961D41
89295;panorama_recent_2017.773699;773699;TMX7316010203-000284_pano_0000_004347;1.92596499516597;0.552863209646909;250.787477456495;2017-05-03T14:53:31Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_004347/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_004347/;01010000204071000053E8BC068544FC40FF22687CEC9E1D41
85645;panorama_recent_2017.769920;769920;TMX7316010203-000283_pano_0000_003402;-0.874648956070988;0.000181687218412718;68.6162114959581;2017-05-02T15:13:32Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003402/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003402/;0101000020407100009692E5E42433FC40C5AEED3DE69D1D41
85635;panorama_recent_2017.769909;769909;TMX7316010203-000283_pano_0000_003350;-1.60879198509285;0.620049773258399;250.352248857702;2017-05-02T15:12:08Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_003350/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_003350/;01010000204071000098DBBD9C0F32FC40CEFFABAE919D1D41
