X,Y,ogc_fid,gml_id,id,display,roll,pitch,heading,timeposition,year,url,uri
4.92626044299332,52.3975728074134,125458,panorama_recent_2017.816362,816362,TMX7316010203-000301_pano_0000_003255,-0.841807787570315,-0.306388947799474,138.60106009654,2017-05-18T12:46:32Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_003255/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_003255/
4.92687448006044,52.3970302024033,126023,panorama_recent_2017.816997,816997,TMX7316010203-000301_pano_0000_004161,-0.14172533739538,1.14323071287518,216.364670818789,2017-05-18T13:11:02Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_004161/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_004161/
4.92669582620151,52.3968885541021,126021,panorama_recent_2017.816995,816995,TMX7316010203-000301_pano_0000_004159,-1.28248443580544,1.24645362263414,215.785655019955,2017-05-18T13:10:51Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_004159/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_004159/
4.92678507488216,52.3969598897217,126022,panorama_recent_2017.816996,816996,TMX7316010203-000301_pano_0000_004160,-0.163759923108143,1.63104886964718,216.022716645895,2017-05-18T13:10:53Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_004160/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_004160/
4.92927834748283,52.396184969525,126043,panorama_recent_2017.817017,817017,TMX7316010203-000301_pano_0000_004181,0.201077037834635,0.421859792980692,299.409346422553,2017-05-18T13:11:30Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_004181/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_004181/
4.92941238386969,52.3961424742634,126044,panorama_recent_2017.817018,817018,TMX7316010203-000301_pano_0000_004182,-0.090625066373329,-0.784628727564162,288.92929499276,2017-05-18T13:11:46Z,2017,https://data.amsterdam.nl/panorama/2017/05/18/TMX7316010203-000301/pano_0000_004182/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000301_pano_0000_004182/
4.89669815057182,52.4162857542882,161585,panorama_recent_2017.858112,858112,TMX7316010203-000317_pano_0000_004687,-0.611522123496771,1.31721740998223,107.059730364217,2017-05-30T11:50:12Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004687/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004687/
4.89691640352755,52.4162796164956,161582,panorama_recent_2017.858109,858109,TMX7316010203-000317_pano_0000_004684,1.58704086305418,0.761618841216587,84.4546401347592,2017-05-30T11:50:09Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004684/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004684/
4.8968429600684,52.4162767705346,161583,panorama_recent_2017.858110,858110,TMX7316010203-000317_pano_0000_004685,1.18146000078837,0.779411312806844,85.4016043585394,2017-05-30T11:50:10Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004685/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004685/
4.89676944877614,52.4162765102389,161584,panorama_recent_2017.858111,858111,TMX7316010203-000317_pano_0000_004686,0.546632925154979,0.108672459812659,89.7590923656265,2017-05-30T11:50:11Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004686/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004686/
