pano_id;uri;geom
680090;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001291/;0101000020407100009016678CC249FE403CDEE4E7238E1D41
680092;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001293/;0101000020407100008FE4F29FA34AFE406AC020A9E98D1D41
680100;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001301/;010100002040710000831953F01F4EFE40D2393FC5008D1D41
680113;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001384/;0101000020407100001C093458954EFE40187C9A93038D1D41
680121;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001392/;0101000020407100000DFAD21B074BFE40CEC309ACEE8D1D41
680184;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001463/;0101000020407100008E75711BDD49FE40299831353B8E1D41
680196;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001475/;010100002040710000E6081988AC44FE40FF7A85E5908F1D41
680197;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001476/;010100002040710000C90567F03D44FE40B7B244C7AD8F1D41
680206;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001485/;010100002040710000A8AAD0C04E40FE40CE548877B0901D41
680207;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001486/;01010000204071000096B37746E03FFE40DD0720D5CD901D41
680209;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001488/;01010000204071000093A8177C013FFE40200A660C08911D41
680210;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001489/;01010000204071000077BCC92F903EFE405F5E80CD24911D41
680238;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001517/;010100002040710000ECFB7010DF43FE40F06B2409958F1D41
680293;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001578/;01010000204071000041D3126BC64EFE40FF3EE322C58C1D41
680307;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001634/;0101000020407100000C06D71C4168FE40F04C6852B9921D41
680308;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001635/;010100002040710000EC17EC46B868FE401A868FF8D3921D41
680312;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001639/;010100002040710000DFA5D4A5836AFE40F33D23A142931D41
680313;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001640/;010100002040710000FB3C4679F36AFE4001DE02E95E931D41
680324;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_001652/;010100002040710000D7A546284470FE4058E542F5A7941D41
681137;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_002784/;010100002040710000401537EE285CFE4024473A73559A1D41
681323;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003114/;010100002040710000467EFD50C66AFE4042EC4CC1249F1D41
681324;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003115/;010100002040710000C7D97444356BFE400E9F74F2089F1D41
681344;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003135/;010100002040710000F69A1E141266FE40ECDCB469CB9C1D41
681350;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003141/;010100002040710000F06E65896263FE40BB421F2C299C1D41
681351;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003142/;01010000204071000017BB7D16F062FE40B03DB3040E9C1D41
681366;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003157/;010100002040710000D3F71A423A5CFE404051D9D0769A1D41
681367;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003158/;010100002040710000425DA410C85BFE4054E1CF605C9A1D41
681452;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003328/;01010000204071000055A01603894BFE403A3C84D1FAA11D41
681453;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003329/;010100002040710000E9BAF0C3214CFE405A9C31AC0AA21D41
681454;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003340/;01010000204071000096E82C73AA52FE40AD1402F999A21D41
681500;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003431/;010100002040710000758F6C2E1063FE4047E7FCB4E1A01D41
681513;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003462/;0101000020407100006CCF2C895154FE40202A8DE8A0A21D41
681515;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003464/;0101000020407100003E5C729C1153FE4069E388E5B3A21D41
681517;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003476/;01010000204071000045B934FEC64BFE40C6C1A53317A21D41
681734;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003719/;010100002040710000D4B9A294A649FE405AB917D8D5A11D41
681735;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003720/;010100002040710000297AE063384AFE402B685A12DEA11D41
681737;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003722/;01010000204071000009C55690494BFE40E23AC605F2A11D41
681738;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003723/;0101000020407100008884EF3DDA4BFE406F9BA92003A21D41
681745;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003735/;0101000020407100007768584C0753FE40C72DE6C799A21D41
681747;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003737/;010100002040710000EBABABC23854FE402EE3A64683A21D41
681750;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003740/;010100002040710000CEA96480EA55FE40CD06998467A21D41
681751;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003741/;0101000020407100003C1570CF6456FE40B821C6AB81A21D41
681848;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003895/;01010000204071000061FD9F436F53FE406823D79DAFA21D41
681849;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003896/;010100002040710000F569153DCB52FE40253CA1C7AFA21D41
681861;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003908/;0101000020407100002AC6F9DB824BFE406F62480E12A21D41
681863;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003910/;01010000204071000035EF38854E4AFE40CD21A905F8A11D41
681864;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_003911/;0101000020407100000D350AC9B649FE402367612FE9A11D41
681938;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004024/;01010000204071000068B27F9EA23FFE40F54BC4FB489D1D41
681941;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004027/;0101000020407100001A170E847B3FFE40D9774590DD9C1D41
681953;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004039/;010100002040710000EA3D95139544FE40B933130C879B1D41
682028;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004153/;0101000020407100004CFE27BF9953FE40A0C211646D981D41
682029;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004154/;01010000204071000052D32EA61E53FE4040DEAB4653981D41
682058;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004183/;010100002040710000D8BCAAF34446FE40F62686F45F9B1D41
682080;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004218/;010100002040710000596DFE9FC342FE405A12A0E64A9C1D41
682093;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004236/;010100002040710000C17119F70240FE409CBF09953A9D1D41
682416;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004726/;0101000020407100006AC18BBEC235FE40C286A7B7C49F1D41
682425;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000232_pano_0000_004755/;0101000020407100006D567DAE5E35FE4030D461E5B99F1D41
682498;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000233_pano_0001_000001/;010100002040710000D5EC81D65B26FE409A0AF1F8F6961D41
682949;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000233_pano_0002_001102/;010100002040710000C0AE264F1B8DFE408F6D1990CD881D41
682965;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000233_pano_0002_001118/;01010000204071000037E2C92E3D94FE40FEEDB2CF14871D41
683072;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000113/;01010000204071000059198DBC4AF6FD401AFCFDC2FC991D41
683097;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000144/;010100002040710000E107E7138603FE401134666289961D41
683098;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000145/;010100002040710000FA980FC8FB03FE4057CD73146F961D41
683224;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000372/;010100002040710000FEB627C82C03FE407DAEB63225A71D41
683298;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000547/;01010000204071000035D1E723003FFE40B0928FBDE6AE1D41
683299;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000548/;0101000020407100002635B481C93EFE400667F0870CAF1D41
683302;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000554/;010100002040710000B1BFECDE783CFE40E75432D0C7AF1D41
683308;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000561/;010100002040710000247D5A853339FE40BEDA518C80B01D41
683309;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000562/;010100002040710000B77BB90FB238FE400E4E44EF97B01D41
683311;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000569/;010100002040710000A514743BF334FE40D10836EE27B11D41
683312;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000570/;0101000020407100004BAE62316634FE4059A31EF23AB11D41
683313;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000577/;0101000020407100001669E21DB230FE40EC3367ADCEB11D41
683326;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000637/;0101000020407100003F3734651813FE40A06F0BA63EAD1D41
683330;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000641/;0101000020407100001E5377A55911FE40207EFE8BCEAC1D41
683332;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000643/;010100002040710000E3AAB22F9010FE40DF17979A90AC1D41
683333;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000644/;0101000020407100005FB2F1202B10FE40BADDCBBD71AC1D41
683363;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000687/;0101000020407100002ACAA531370AFE40496760D460AB1D41
683364;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000688/;010100002040710000D1CC932BCD0AFE408AC91B506BAB1D41
683365;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000689/;0101000020407100000A67B756640BFE407DE7174576AB1D41
683366;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000690/;01010000204071000094675E8EF90BFE404583147C82AB1D41
