ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
36414;panorama_recent_2017.713213;713213;TMX7316010203-000252_pano_0000_002240;-0.784297141195205;1.98355720018395;272.894024644126;2017-04-07T14:26:47Z;2017;https://data.amsterdam.nl/panorama/2017/04/07/TMX7316010203-000252/pano_0000_002240/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000252_pano_0000_002240/;0101000020407100000BB3D04EF7ABFD407CD28924F3921D41
48279;panorama_recent_2017.727054;727054;TMX7316010203-000258_pano_0002_000751;-1.76532075408552;-0.395435407385051;98.4487564337711;2017-04-12T12:29:23Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000751/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000751/;010100002040710000DE8D05451DA7FD40A22765D2DE911D41
48557;panorama_recent_2017.727338;727338;TMX7316010203-000258_pano_0002_001082;-1.09023395055166;-1.45466724580925;186.100060721819;2017-04-12T12:39:51Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_001082/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_001082/;010100002040710000C1E09AFBA897FD40B1C398642D931D41
48398;panorama_recent_2017.727174;727174;TMX7316010203-000258_pano_0002_000884;0.156314658866832;-0.233794501027847;272.872292672832;2017-04-12T12:33:39Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000884/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000884/;01010000204071000072A6091B2EA1FD405F2860FB30931D41
48318;panorama_recent_2017.727093;727093;TMX7316010203-000258_pano_0002_000791;-1.03784610244453;-0.315889841690862;93.1186590594117;2017-04-12T12:30:56Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000791/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000791/;010100002040710000F243A591238EFD40AF777FBC6D921D41
48328;panorama_recent_2017.727103;727103;TMX7316010203-000258_pano_0002_000801;-1.09908761808199;-0.295584749055646;92.8238525848589;2017-04-12T12:31:03Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000801/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000801/;0101000020407100005A48C028E687FD405018945992921D41
48336;panorama_recent_2017.727111;727111;TMX7316010203-000258_pano_0002_000814;-1.96063606800674;1.39030089221728;193.863809550108;2017-04-12T12:31:21Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000814/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000814/;0101000020407100007920B2C84D83FD40ED9E3CFC60931D41
48342;panorama_recent_2017.727117;727117;TMX7316010203-000258_pano_0002_000820;-0.384290383482245;-0.332455994837594;272.715867852104;2017-04-12T12:31:29Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000820/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000820/;010100002040710000787C7B573786FD40BC236385CB931D41
48123;panorama_recent_2017.726892;726892;TMX7316010203-000258_pano_0002_000551;0.704815170769059;-0.0579801290531919;182.458696890498;2017-04-12T12:22:00Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000551/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000551/;010100002040710000DEAF027CE18DFD405E9D6340708E1D41
48123;panorama_recent_2017.726892;726892;TMX7316010203-000258_pano_0002_000551;0.704815170769059;-0.0579801290531919;182.458696890498;2017-04-12T12:22:00Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000551/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000551/;010100002040710000DEAF027CE18DFD405E9D6340708E1D41
